empty24	6	1	2	CBSTU	123	0.0021119117736816406
empty24	6	1	3	CBSTU	119	0.0030694007873535156
empty24	6	1	4	CBSTU	147	0.005029439926147461
random08	6	1	0	CBSTU	56	0.014815092086791992
random08	6	1	1	CBSTU	45	0.022537946701049805
random08	6	1	2	CBSTU	42	0.0012450218200683594
random08	6	1	3	CBSTU	48	0.04454827308654785
random08	6	1	4	CBSTU	47	0.004141092300415039
random16	6	1	0	CBSTU	87	0.025146484375
random16	6	1	1	CBSTU	80	0.006601095199584961
random16	6	1	2	CBSTU	89	0.19357752799987793
random16	6	1	3	CBSTU	90	0.061174869537353516
random16	6	1	4	CBSTU	84	0.001964569091796875
random24	6	1	0	CBSTU	166	0.029798269271850586
random24	6	1	1	CBSTU	143	0.002187967300415039
random24	6	1	2	CBSTU	148	0.0035457611083984375
random24	6	1	3	CBSTU	144	0.0022232532501220703
random24	6	1	4	CBSTU	131	0.3191063404083252
empty08	8	1	0	CBSTU	65	0.02868819236755371
empty08	8	1	1	CBSTU	62	0.06260037422180176
empty08	8	1	2	CBSTU	72	0.004614591598510742
empty08	8	1	3	CBSTU	75	0.3083174228668213
empty08	8	1	4	CBSTU	56	0.10979175567626953
empty16	8	1	0	CBSTU	130	0.005845546722412109
empty16	8	1	1	CBSTU	121	0.010814189910888672
empty16	8	1	2	CBSTU	122	0.051744937896728516
empty16	8	1	3	CBSTU	134	0.6871654987335205
empty16	8	1	4	CBSTU	96	0.0067331790924072266
empty24	8	1	0	CBSTU	178	0.04130911827087402
empty24	8	1	1	CBSTU	163	0.29802966117858887
empty24	8	1	2	CBSTU	184	0.007424592971801758
empty24	8	1	3	CBSTU	169	0.003926992416381836
empty24	8	1	4	CBSTU	184	0.01157236099243164
random08	8	1	0	CBSTU	71	3.1774110794067383
random08	8	1	1	CBSTU	68	0.1255345344543457
random08	8	1	2	CBSTU	57	0.13468074798583984
random08	8	1	3	CBSTU	62	0.052979230880737305
random08	8	1	4	CBSTU	62	0.021234750747680664
random16	8	1	0	CBSTU	127	0.08545994758605957
random16	8	1	1	CBSTU	120	0.023593902587890625
random16	8	1	2	CBSTU	116	0.6468954086303711
random16	8	1	3	CBSTU	132	138.67764711380005
random16	8	1	4	CBSTU	109	0.03399968147277832
random24	8	1	0	CBSTU	191	5.288137912750244
random24	8	1	1	CBSTU	160	0.002033233642578125
random24	8	1	2	CBSTU	194	0.0035581588745117188
random24	8	1	3	CBSTU	204	4.373944520950317
random24	8	1	4	CBSTU	157	0.30626749992370605
empty08	10	1	0	CBSTU	83	3.9941036701202393
empty08	10	1	1	CBSTU	80	1.0408265590667725
empty08	10	1	2	CBSTU	93	1.130383014678955
empty08	10	1	3	CBSTU	95	1.6513547897338867
empty08	10	1	4	CBSTU	63	0.6174783706665039
empty16	10	1	0	CBSTU	175	0.1193993091583252
empty16	10	1	1	CBSTU	150	0.01014399528503418
empty16	10	1	2	CBSTU	147	0.36505866050720215
empty16	10	1	3	CBSTU	163	1.8940908908843994
empty16	10	1	4	CBSTU	117	0.00386810302734375
empty24	10	1	0	CBSTU	201	0.03442740440368652
empty24	10	1	1	CBSTU	211	26.707385063171387
empty24	10	1	2	CBSTU	217	0.007060050964355469
empty24	10	1	3	CBSTU	216	0.033019065856933594
empty24	10	1	4	CBSTU	253	0.008097410202026367
random08	10	1	0	CBSTU	82	6.1218109130859375
random08	10	1	1	CBSTU	80	2.2158753871917725
random08	10	1	2	CBSTU	92	29.030207872390747
random08	10	1	3	CBSTU	84	0.4516174793243408
random08	10	1	4	CBSTU	84	0.0905158519744873
random16	10	1	0	CBSTU	157	1.634568691253662
random16	10	1	1	CBSTU	151	0.03832578659057617
random16	10	1	2	CBSTU	141	4.372778654098511
random16	10	1	3	CBSTU	-1	-1
random16	10	1	4	CBSTU	128	0.04474663734436035
random24	10	1	0	CBSTU	231	5.665687799453735
random24	10	1	1	CBSTU	223	0.033452510833740234
random24	10	1	2	CBSTU	240	0.13778448104858398
random24	10	1	3	CBSTU	248	6.281204462051392
random24	10	1	4	CBSTU	213	2.855419635772705
empty08	12	1	0	CBSTU	99	8.61801791191101
empty08	12	1	1	CBSTU	93	1.5204410552978516
empty08	12	1	2	CBSTU	100	1.5353121757507324
empty08	12	1	3	CBSTU	-1	-1
empty08	12	1	4	CBSTU	77	4.384996652603149
empty16	12	1	0	CBSTU	202	3.3383126258850098
empty16	12	1	1	CBSTU	177	1.3058106899261475
empty16	12	1	2	CBSTU	175	2.632284641265869
empty16	12	1	3	CBSTU	191	76.79431581497192
empty16	12	1	4	CBSTU	157	0.009763717651367188
empty24	12	1	0	CBSTU	227	0.13677763938903809
empty24	12	1	1	CBSTU	268	31.782958984375
empty24	12	1	2	CBSTU	248	0.01047372817993164
empty24	12	1	3	CBSTU	264	0.8803207874298096
empty24	12	1	4	CBSTU	286	0.011786937713623047
random08	12	1	0	CBSTU	101	8.02848768234253
random08	12	1	1	CBSTU	97	26.66381573677063
random08	12	1	2	CBSTU	-1	-1
random08	12	1	3	CBSTU	-1	-1
random08	12	1	4	CBSTU	96	0.7699329853057861
random16	12	1	0	CBSTU	182	2.98614764213562
random16	12	1	1	CBSTU	191	6.396772623062134
random16	12	1	2	CBSTU	183	8.25503921508789
random16	12	1	3	CBSTU	-1	-1
random16	12	1	4	CBSTU	142	0.0450284481048584
random24	12	1	0	CBSTU	268	6.080063819885254
random24	12	1	1	CBSTU	284	7.337797164916992
random24	12	1	2	CBSTU	299	0.2554323673248291
random24	12	1	3	CBSTU	300	122.38048267364502
random24	12	1	4	CBSTU	243	5.607146501541138
empty08	14	1	0	CBSTU	112	25.70699119567871
empty08	14	1	1	CBSTU	112	11.228209972381592
empty08	14	1	2	CBSTU	113	4.233330011367798
empty08	14	1	3	CBSTU	-1	-1
empty08	14	1	4	CBSTU	88	78.55223751068115
empty16	14	1	0	CBSTU	226	9.72211241722107
empty16	14	1	1	CBSTU	203	5.098467826843262
empty16	14	1	2	CBSTU	-1	-1
empty16	14	1	3	CBSTU	-1	-1
empty16	14	1	4	CBSTU	182	0.021820545196533203
empty24	14	1	0	CBSTU	257	0.14665460586547852
empty24	14	1	1	CBSTU	324	84.60118198394775
empty24	14	1	2	CBSTU	278	0.05021190643310547
empty24	14	1	3	CBSTU	299	0.9608855247497559
empty24	14	1	4	CBSTU	332	0.06599140167236328
random08	14	1	0	CBSTU	-1	-1
random08	14	1	1	CBSTU	-1	-1
random08	14	1	2	CBSTU	-1	-1
random08	14	1	3	CBSTU	-1	-1
random08	14	1	4	CBSTU	112	70.62189888954163
random16	14	1	0	CBSTU	206	8.276679515838623
random16	14	1	1	CBSTU	-1	-1
random16	14	1	2	CBSTU	223	24.011227130889893
random16	14	1	3	CBSTU	-1	-1
random16	14	1	4	CBSTU	160	0.22206759452819824
random24	14	1	0	CBSTU	312	101.47668194770813
random24	14	1	1	CBSTU	317	24.6002516746521
random24	14	1	2	CBSTU	322	0.6528596878051758
random24	14	1	3	CBSTU	-1	-1
random24	14	1	4	CBSTU	292	135.28965377807617
empty08	16	1	0	CBSTU	-1	-1
empty08	16	1	1	CBSTU	-1	-1
empty08	16	1	2	CBSTU	-1	-1
empty08	16	1	3	CBSTU	-1	-1
empty08	16	1	4	CBSTU	-1	-1
empty16	16	1	0	CBSTU	261	21.637166261672974
empty16	16	1	1	CBSTU	227	55.96997261047363
empty16	16	1	2	CBSTU	-1	-1
empty16	16	1	3	CBSTU	-1	-1
empty16	16	1	4	CBSTU	217	0.37685680389404297
empty24	16	1	0	CBSTU	301	0.8804032802581787
empty24	16	1	1	CBSTU	356	143.3526496887207
empty24	16	1	2	CBSTU	333	17.874099731445312
empty24	16	1	3	CBSTU	306	1.46419358253479
empty24	16	1	4	CBSTU	370	1.8964447975158691
random08	16	1	0	CBSTU	-1	-1
random08	16	1	1	CBSTU	-1	-1
random08	16	1	2	CBSTU	-1	-1
random08	16	1	3	CBSTU	-1	-1
random08	16	1	4	CBSTU	-1	-1
random16	16	1	0	CBSTU	-1	-1
random16	16	1	1	CBSTU	-1	-1
random16	16	1	2	CBSTU	269	86.61800575256348
random16	16	1	3	CBSTU	-1	-1
random16	16	1	4	CBSTU	193	6.038029670715332
random24	16	1	0	CBSTU	-1	-1
random24	16	1	1	CBSTU	363	25.32512879371643
random24	16	1	2	CBSTU	386	1.142859697341919
random24	16	1	3	CBSTU	-1	-1
random24	16	1	4	CBSTU	-1	-1
empty08	18	1	0	CBSTU	-1	-1
empty08	18	1	1	CBSTU	-1	-1
empty08	18	1	2	CBSTU	-1	-1
empty08	18	1	3	CBSTU	-1	-1
empty08	18	1	4	CBSTU	-1	-1
empty16	18	1	0	CBSTU	285	41.99497604370117
empty16	18	1	1	CBSTU	-1	-1
empty16	18	1	2	CBSTU	-1	-1
empty16	18	1	3	CBSTU	-1	-1
empty16	18	1	4	CBSTU	240	11.557160139083862
empty24	18	1	0	CBSTU	312	1.7595877647399902
empty24	18	1	1	CBSTU	-1	-1
empty24	18	1	2	CBSTU	374	20.383627891540527
empty24	18	1	3	CBSTU	333	3.3348495960235596
empty24	18	1	4	CBSTU	411	2.655674695968628
random08	18	1	0	CBSTU	-1	-1
random08	18	1	1	CBSTU	-1	-1
random08	18	1	2	CBSTU	-1	-1
random08	18	1	3	CBSTU	-1	-1
random08	18	1	4	CBSTU	-1	-1
random16	18	1	0	CBSTU	-1	-1
random16	18	1	1	CBSTU	-1	-1
random16	18	1	2	CBSTU	-1	-1
random16	18	1	3	CBSTU	-1	-1
random16	18	1	4	CBSTU	219	6.7283616065979
random24	18	1	0	CBSTU	-1	-1
random24	18	1	1	CBSTU	420	27.495176315307617
random24	18	1	2	CBSTU	430	1.2922756671905518
random24	18	1	3	CBSTU	-1	-1
random24	18	1	4	CBSTU	-1	-1
empty08	20	1	0	CBSTU	-1	-1
empty08	20	1	1	CBSTU	-1	-1
empty08	20	1	2	CBSTU	-1	-1
empty08	20	1	3	CBSTU	-1	-1
empty08	20	1	4	CBSTU	-1	-1
empty16	20	1	0	CBSTU	314	44.02535128593445
empty16	20	1	1	CBSTU	-1	-1
empty16	20	1	2	CBSTU	-1	-1
empty16	20	1	3	CBSTU	-1	-1
empty16	20	1	4	CBSTU	258	57.75900316238403
empty24	20	1	0	CBSTU	360	3.8440470695495605
empty24	20	1	1	CBSTU	-1	-1
empty24	20	1	2	CBSTU	416	183.00599360466003
empty24	20	1	3	CBSTU	373	6.957988977432251
empty24	20	1	4	CBSTU	437	5.716344833374023
random08	20	1	0	CBSTU	-1	-1
random08	20	1	1	CBSTU	-1	-1
random08	20	1	2	CBSTU	-1	-1
random08	20	1	3	CBSTU	-1	-1
random08	20	1	4	CBSTU	-1	-1
random16	20	1	0	CBSTU	-1	-1
random16	20	1	1	CBSTU	-1	-1
random16	20	1	2	CBSTU	-1	-1
random16	20	1	3	CBSTU	-1	-1
random16	20	1	4	CBSTU	236	6.450606107711792
random24	20	1	0	CBSTU	-1	-1
random24	20	1	1	CBSTU	-1	-1
random24	20	1	2	CBSTU	471	93.79362368583679
random24	20	1	3	CBSTU	-1	-1
random24	20	1	4	CBSTU	-1	-1
empty08	2	3	0	CBSTU	25	0.000270843505859375
empty08	2	3	1	CBSTU	30	0.0003504753112792969
empty08	2	3	2	CBSTU	34	0.0003600120544433594
empty08	2	3	3	CBSTU	16	0.0002903938293457031
empty08	2	3	4	CBSTU	17	0.00022983551025390625
empty16	2	3	0	CBSTU	33	0.0007214546203613281
empty16	2	3	1	CBSTU	54	0.000732421875
empty16	2	3	2	CBSTU	51	0.0006504058837890625
empty16	2	3	3	CBSTU	39	0.0005443096160888672
empty16	2	3	4	CBSTU	29	0.00037741661071777344
empty24	2	3	0	CBSTU	89	0.0017461776733398438
empty24	2	3	1	CBSTU	88	0.0008323192596435547
empty24	2	3	2	CBSTU	63	0.0006325244903564453
empty24	2	3	3	CBSTU	74	0.0008082389831542969
empty24	2	3	4	CBSTU	104	0.008904695510864258
random08	2	3	0	CBSTU	50	0.005072832107543945
random08	2	3	1	CBSTU	26	0.0012636184692382812
random08	2	3	2	CBSTU	14	0.0002124309539794922
random08	2	3	3	CBSTU	19	0.0002415180206298828
random08	2	3	4	CBSTU	21	0.0002732276916503906
random16	2	3	0	CBSTU	41	0.0004863739013671875
random16	2	3	1	CBSTU	62	0.0006623268127441406
random16	2	3	2	CBSTU	44	0.00047850608825683594
random16	2	3	3	CBSTU	40	0.00047707557678222656
random16	2	3	4	CBSTU	54	0.0018379688262939453
random24	2	3	0	CBSTU	82	0.0008788108825683594
random24	2	3	1	CBSTU	99	0.0007555484771728516
random24	2	3	2	CBSTU	47	0.0004436969757080078
random24	2	3	3	CBSTU	83	0.0012564659118652344
random24	2	3	4	CBSTU	100	0.0009236335754394531
empty08	4	3	0	CBSTU	50	0.05367279052734375
empty08	4	3	1	CBSTU	49	0.0005095005035400391
empty08	4	3	2	CBSTU	54	0.00958108901977539
empty08	4	3	3	CBSTU	49	0.015625715255737305
empty08	4	3	4	CBSTU	47	0.009033918380737305
empty16	4	3	0	CBSTU	83	0.003381013870239258
empty16	4	3	1	CBSTU	90	0.0010638236999511719
empty16	4	3	2	CBSTU	88	0.00856161117553711
empty16	4	3	3	CBSTU	100	0.006319522857666016
empty16	4	3	4	CBSTU	97	0.0009491443634033203
empty24	4	3	0	CBSTU	150	0.002302885055541992
empty24	4	3	1	CBSTU	166	0.0017154216766357422
empty24	4	3	2	CBSTU	151	0.0015463829040527344
empty24	4	3	3	CBSTU	164	0.0032279491424560547
empty24	4	3	4	CBSTU	160	0.009006977081298828
random08	4	3	0	CBSTU	76	0.00681614875793457
random08	4	3	1	CBSTU	55	0.06334829330444336
random08	4	3	2	CBSTU	31	0.00038909912109375
random08	4	3	3	CBSTU	73	0.0006439685821533203
random08	4	3	4	CBSTU	48	0.0004992485046386719
random16	4	3	0	CBSTU	81	0.0009350776672363281
random16	4	3	1	CBSTU	109	0.0012621879577636719
random16	4	3	2	CBSTU	83	0.0010459423065185547
random16	4	3	3	CBSTU	103	0.001561880111694336
random16	4	3	4	CBSTU	89	0.002951383590698242
random24	4	3	0	CBSTU	170	0.07830452919006348
random24	4	3	1	CBSTU	182	0.015749454498291016
random24	4	3	2	CBSTU	140	0.02486896514892578
random24	4	3	3	CBSTU	139	0.001172780990600586
random24	4	3	4	CBSTU	175	0.25858521461486816
empty08	6	3	0	CBSTU	86	0.1866590976715088
empty08	6	3	1	CBSTU	67	0.007459402084350586
empty08	6	3	2	CBSTU	83	0.02090311050415039
empty08	6	3	3	CBSTU	77	0.04985165596008301
empty08	6	3	4	CBSTU	73	0.037198543548583984
empty16	6	3	0	CBSTU	163	0.004148244857788086
empty16	6	3	1	CBSTU	126	0.00222015380859375
empty16	6	3	2	CBSTU	136	0.008919954299926758
empty16	6	3	3	CBSTU	146	4.5650835037231445
empty16	6	3	4	CBSTU	136	0.04651045799255371
empty24	6	3	0	CBSTU	229	0.04019045829772949
empty24	6	3	1	CBSTU	221	0.0019223690032958984
empty24	6	3	2	CBSTU	211	0.02270030975341797
empty24	6	3	3	CBSTU	218	0.003664731979370117
empty24	6	3	4	CBSTU	268	0.1534404754638672
random08	6	3	0	CBSTU	-1	-1
random08	6	3	1	CBSTU	71	3.1264302730560303
random08	6	3	2	CBSTU	79	0.003411531448364258
random08	6	3	3	CBSTU	94	0.07947993278503418
random08	6	3	4	CBSTU	82	0.0016927719116210938
random16	6	3	0	CBSTU	148	0.03255414962768555
random16	6	3	1	CBSTU	149	0.0030755996704101562
random16	6	3	2	CBSTU	151	0.05393338203430176
random16	6	3	3	CBSTU	156	0.753166675567627
random16	6	3	4	CBSTU	125	0.002916097640991211
random24	6	3	0	CBSTU	287	0.3715782165527344
random24	6	3	1	CBSTU	252	0.01916646957397461
random24	6	3	2	CBSTU	282	0.026134014129638672
random24	6	3	3	CBSTU	270	0.05649280548095703
random24	6	3	4	CBSTU	244	0.7590763568878174
empty08	8	3	0	CBSTU	112	0.7777402400970459
empty08	8	3	1	CBSTU	104	0.8818321228027344
empty08	8	3	2	CBSTU	113	1.0363028049468994
empty08	8	3	3	CBSTU	119	1.315281629562378
empty08	8	3	4	CBSTU	96	0.2246074676513672
empty16	8	3	0	CBSTU	221	0.015511751174926758
empty16	8	3	1	CBSTU	185	0.04527854919433594
empty16	8	3	2	CBSTU	181	0.021823406219482422
empty16	8	3	3	CBSTU	-1	-1
empty16	8	3	4	CBSTU	176	0.04818606376647949
empty24	8	3	0	CBSTU	316	0.12846994400024414
empty24	8	3	1	CBSTU	290	0.004559516906738281
empty24	8	3	2	CBSTU	317	16.240259170532227
empty24	8	3	3	CBSTU	312	0.012845993041992188
empty24	8	3	4	CBSTU	337	0.2746291160583496
random08	8	3	0	CBSTU	-1	-1
random08	8	3	1	CBSTU	112	296.7255940437317
random08	8	3	2	CBSTU	111	0.22003912925720215
random08	8	3	3	CBSTU	121	0.1159811019897461
random08	8	3	4	CBSTU	111	0.3740875720977783
random16	8	3	0	CBSTU	218	33.314130783081055
random16	8	3	1	CBSTU	213	0.03633832931518555
random16	8	3	2	CBSTU	204	0.25316953659057617
random16	8	3	3	CBSTU	-1	-1
random16	8	3	4	CBSTU	174	0.010330677032470703
random24	8	3	0	CBSTU	-1	-1
random24	8	3	1	CBSTU	280	0.05240011215209961
random24	8	3	2	CBSTU	365	1.062598705291748
random24	8	3	3	CBSTU	-1	-1
random24	8	3	4	CBSTU	286	19.977728366851807
empty08	10	3	0	CBSTU	142	149.6107940673828
empty08	10	3	1	CBSTU	137	21.301352977752686
empty08	10	3	2	CBSTU	-1	-1
empty08	10	3	3	CBSTU	-1	-1
empty08	10	3	4	CBSTU	112	50.30027532577515
empty16	10	3	0	CBSTU	291	0.17751741409301758
empty16	10	3	1	CBSTU	228	0.3861877918243408
empty16	10	3	2	CBSTU	222	0.05086398124694824
empty16	10	3	3	CBSTU	-1	-1
empty16	10	3	4	CBSTU	216	0.0589444637298584
empty24	10	3	0	CBSTU	362	0.31453704833984375
empty24	10	3	1	CBSTU	373	59.90074563026428
empty24	10	3	2	CBSTU	372	16.555185794830322
empty24	10	3	3	CBSTU	389	3.1475179195404053
empty24	10	3	4	CBSTU	458	0.3038167953491211
random08	10	3	0	CBSTU	-1	-1
random08	10	3	1	CBSTU	-1	-1
random08	10	3	2	CBSTU	-1	-1
random08	10	3	3	CBSTU	155	2.6134707927703857
random08	10	3	4	CBSTU	150	6.32563853263855
random16	10	3	0	CBSTU	-1	-1
random16	10	3	1	CBSTU	269	6.782444000244141
random16	10	3	2	CBSTU	250	9.006232500076294
random16	10	3	3	CBSTU	-1	-1
random16	10	3	4	CBSTU	210	1.0331215858459473
random24	10	3	0	CBSTU	-1	-1
random24	10	3	1	CBSTU	-1	-1
random24	10	3	2	CBSTU	456	126.5439875125885
random24	10	3	3	CBSTU	-1	-1
random24	10	3	4	CBSTU	-1	-1
empty08	12	3	0	CBSTU	-1	-1
empty08	12	3	1	CBSTU	-1	-1
empty08	12	3	2	CBSTU	-1	-1
empty08	12	3	3	CBSTU	-1	-1
empty08	12	3	4	CBSTU	140	268.3914885520935
empty16	12	3	0	CBSTU	336	64.62284970283508
empty16	12	3	1	CBSTU	272	10.323854684829712
empty16	12	3	2	CBSTU	272	1.149606704711914
empty16	12	3	3	CBSTU	-1	-1
empty16	12	3	4	CBSTU	278	2.892573595046997
empty24	12	3	0	CBSTU	403	1.6999974250793457
empty24	12	3	1	CBSTU	-1	-1
empty24	12	3	2	CBSTU	423	17.663475513458252
empty24	12	3	3	CBSTU	481	24.77481746673584
empty24	12	3	4	CBSTU	518	1.2960624694824219
random08	12	3	0	CBSTU	-1	-1
random08	12	3	1	CBSTU	-1	-1
random08	12	3	2	CBSTU	-1	-1
random08	12	3	3	CBSTU	-1	-1
random08	12	3	4	CBSTU	-1	-1
random16	12	3	0	CBSTU	-1	-1
random16	12	3	1	CBSTU	-1	-1
random16	12	3	2	CBSTU	-1	-1
random16	12	3	3	CBSTU	-1	-1
random16	12	3	4	CBSTU	239	2.776444673538208
random24	12	3	0	CBSTU	-1	-1
random24	12	3	1	CBSTU	-1	-1
random24	12	3	2	CBSTU	560	144.11126399040222
random24	12	3	3	CBSTU	-1	-1
random24	12	3	4	CBSTU	-1	-1
empty08	14	3	0	CBSTU	-1	-1
empty08	14	3	1	CBSTU	-1	-1
empty08	14	3	2	CBSTU	-1	-1
empty08	14	3	3	CBSTU	-1	-1
empty08	14	3	4	CBSTU	-1	-1
empty16	14	3	0	CBSTU	368	94.28416991233826
empty16	14	3	1	CBSTU	316	14.544629335403442
empty16	14	3	2	CBSTU	-1	-1
empty16	14	3	3	CBSTU	-1	-1
empty16	14	3	4	CBSTU	310	3.2290990352630615
empty24	14	3	0	CBSTU	452	4.841627836227417
empty24	14	3	1	CBSTU	-1	-1
empty24	14	3	2	CBSTU	-1	-1
empty24	14	3	3	CBSTU	547	146.92765998840332
empty24	14	3	4	CBSTU	598	21.336125135421753
random08	14	3	0	CBSTU	-1	-1
random08	14	3	1	CBSTU	-1	-1
random08	14	3	2	CBSTU	-1	-1
random08	14	3	3	CBSTU	-1	-1
random08	14	3	4	CBSTU	-1	-1
random16	14	3	0	CBSTU	-1	-1
random16	14	3	1	CBSTU	-1	-1
random16	14	3	2	CBSTU	-1	-1
random16	14	3	3	CBSTU	-1	-1
random16	14	3	4	CBSTU	268	13.312294960021973
random24	14	3	0	CBSTU	-1	-1
random24	14	3	1	CBSTU	-1	-1
random24	14	3	2	CBSTU	-1	-1
random24	14	3	3	CBSTU	-1	-1
random24	14	3	4	CBSTU	-1	-1
empty08	16	3	0	CBSTU	-1	-1
empty08	16	3	1	CBSTU	-1	-1
empty08	16	3	2	CBSTU	-1	-1
empty08	16	3	3	CBSTU	-1	-1
empty08	16	3	4	CBSTU	-1	-1
empty16	16	3	0	CBSTU	-1	-1
empty16	16	3	1	CBSTU	-1	-1
empty16	16	3	2	CBSTU	-1	-1
empty16	16	3	3	CBSTU	-1	-1
empty16	16	3	4	CBSTU	-1	-1
empty24	16	3	0	CBSTU	-1	-1
empty24	16	3	1	CBSTU	-1	-1
empty24	16	3	2	CBSTU	-1	-1
empty24	16	3	3	CBSTU	563	150.79345870018005
empty24	16	3	4	CBSTU	-1	-1
random08	16	3	0	CBSTU	-1	-1
random08	16	3	1	CBSTU	-1	-1
random08	16	3	2	CBSTU	-1	-1
random08	16	3	3	CBSTU	-1	-1
random08	16	3	4	CBSTU	-1	-1
random16	16	3	0	CBSTU	-1	-1
random16	16	3	1	CBSTU	-1	-1
random16	16	3	2	CBSTU	-1	-1
random16	16	3	3	CBSTU	-1	-1
random16	16	3	4	CBSTU	-1	-1
random24	16	3	0	CBSTU	-1	-1
random24	16	3	1	CBSTU	-1	-1
random24	16	3	2	CBSTU	-1	-1
random24	16	3	3	CBSTU	-1	-1
random24	16	3	4	CBSTU	-1	-1
empty08	18	3	0	CBSTU	-1	-1
empty08	18	3	1	CBSTU	-1	-1
empty08	18	3	2	CBSTU	-1	-1
empty08	18	3	3	CBSTU	-1	-1
empty08	18	3	4	CBSTU	-1	-1
empty16	18	3	0	CBSTU	-1	-1
empty16	18	3	1	CBSTU	-1	-1
empty16	18	3	2	CBSTU	-1	-1
empty16	18	3	3	CBSTU	-1	-1
empty16	18	3	4	CBSTU	-1	-1
empty24	18	3	0	CBSTU	-1	-1
empty24	18	3	1	CBSTU	-1	-1
empty24	18	3	2	CBSTU	-1	-1
empty24	18	3	3	CBSTU	-1	-1
empty24	18	3	4	CBSTU	-1	-1
random08	18	3	0	CBSTU	-1	-1
random08	18	3	1	CBSTU	-1	-1
random08	18	3	2	CBSTU	-1	-1
random08	18	3	3	CBSTU	-1	-1
random08	18	3	4	CBSTU	-1	-1
random16	18	3	0	CBSTU	-1	-1
random16	18	3	1	CBSTU	-1	-1
random16	18	3	2	CBSTU	-1	-1
